0 0 8
0 0 23.4552
1.20283 0.640098 8.40493
0.700704 0.180877 10.7819
1.35974 0.946245 9.78353
1.17848 2.29673 10.1885
0.340342 2.86123 9.1885
-0.978821 2.52134 9.59343
-1.44037 1.62196 8.59502
-0.946897 0.352382 8.99841
0.04491 0.000938 13.1605
0.980444 0.381748 12.1605
1.43441 1.66663 12.5655
0.945274 2.55071 11.5671
-0.383629 2.84936 11.972
-1.20391 2.25955 10.972
-1.34405 0.904697 11.377
-0.661205 0.159947 10.377
0.385793 0.052796 14.5391
1.37489 0.988731 14.944
1.34297 1.9987 13.9441
0.296514 2.87091 14.349
-0.702868 2.7194 13.349
-1.44469 1.5776 13.754
-1.17686 0.603235 12.7556
1.01345 0.413299 17.321
1.44524 1.32612 16.3226
0.911186 2.57976 16.726
-0.047074 2.90059 15.7276
-1.22826 2.22238 16.1325
-1.43387 1.23271 15.1326
-0.621165 0.139954 15.5375
0.428539 0.064979 19.698
1.22934 0.681022 18.6996
1.32512 2.03963 19.1046
0.619 2.7622 18.1046
-0.741826 2.69691 18.5095
-1.37544 1.91061 17.5111
-1.15035 0.56731 17.9161
-0.29435 0.030615 16.9161
0.743449 0.205557 21.0766
1.44848 1.3711 21.4816
1.14872 2.33578 20.4832
-0.091984 2.8984 20.8881
-1.01453 2.48698 19.8881
-1.42684 1.18866 20.2931
-0.909562 0.32083 19.2947
1.4263 1.71505 22.8602
0.578419 2.78125 23.2651
-0.430703 2.83592 22.2667
-1.38896 1.86781 22.6701
-1.32457 0.859711 21.6717
-0.249981 0.021868 22.0766
