0.0574836	0.00264687	5
2.75024	-1.61164	9.57622
-0.00913358	3.2032	9.53329
-2.79859	-1.5942	9.48236
1.40386	-0.804498	7.28811
-1.40386	0.804498	9.50783
0.024175	1.60292	7.26665
-0.024175	-1.60292	9.52929
-1.37055	-0.795777	7.24118
1.37055	0.795777	9.55476
