x [Å]	y [Å]	z [Å]	F [nN]	
82.84	0	5.088	-5.21365e+11
82.872	0	5.088	-5.21393e+11
82.904	0	5.088	-5.2142e+11
82.936	0	5.088	-5.21445e+11
82.968	0	5.088	-5.21468e+11
83	0	5.088	-5.21488e+11
83.032	0	5.088	-5.21505e+11
83.064	0	5.088	-5.2152e+11
83.096	0	5.088	-5.21533e+11
83.128	0	5.088	-5.21543e+11
83.16	0	5.088	-5.21551e+11
83.192	0	5.088	-5.21557e+11
83.224	0	5.088	-5.2156e+11
83.256	0	5.088	-5.21562e+11
83.288	0	5.088	-5.21562e+11
83.32	0	5.088	-5.2156e+11
83.352	0	5.088	-5.21556e+11
83.384	0	5.088	-5.2155e+11
83.416	0	5.088	-5.21542e+11
83.448	0	5.088	-5.21532e+11
83.48	0	5.088	-5.21519e+11
83.512	0	5.088	-5.21504e+11
83.544	0	5.088	-5.21485e+11
83.576	0	5.088	-5.21465e+11
83.608	0	5.088	-5.21441e+11
83.64	0	5.088	-5.21415e+11
83.672	0	5.088	-5.21387e+11
83.704	0	5.088	-5.21358e+11
83.736	0	5.088	-5.21328e+11
83.768	0	5.088	-5.21299e+11
83.8	0	5.088	-5.21272e+11
83.832	0	5.088	-5.21247e+11
83.864	0	5.088	-5.21226e+11
83.896	0	5.088	-5.21211e+11
83.928	0	5.088	-5.21201e+11
83.96	0	5.088	-5.21198e+11
83.992	0	5.088	-5.21201e+11
84.024	0	5.088	-5.21211e+11
84.056	0	5.088	-5.21227e+11
84.088	0	5.088	-5.21248e+11
84.12	0	5.088	-5.21273e+11
84.152	0	5.088	-5.213e+11
84.184	0	5.088	-5.2133e+11
84.216	0	5.088	-5.21359e+11
84.248	0	5.088	-5.21389e+11
84.28	0	5.088	-5.21417e+11
84.312	0	5.088	-5.21443e+11
84.344	0	5.088	-5.21467e+11
84.376	0	5.088	-5.21488e+11
84.408	0	5.088	-5.21507e+11
84.44	0	5.088	-5.21523e+11
84.472	0	5.088	-5.21537e+11
84.504	0	5.088	-5.21548e+11
84.536	0	5.088	-5.21558e+11
84.568	0	5.088	-5.21566e+11
84.6	0	5.088	-5.21573e+11
84.632	0	5.088	-5.21578e+11
84.664	0	5.088	-5.21583e+11
84.696	0	5.088	-5.21586e+11
84.728	0	5.088	-5.21589e+11
84.76	0	5.088	-5.21591e+11
84.792	0	5.088	-5.21593e+11
84.824	0	5.088	-5.21595e+11
84.856	0	5.088	-5.21596e+11
84.888	0	5.088	-5.21596e+11
84.92	0	5.088	-5.21597e+11
84.952	0	5.088	-5.21597e+11
84.984	0	5.088	-5.21598e+11
85.016	0	5.088	-5.21598e+11
85.048	0	5.088	-5.21598e+11
85.08	0	5.088	-5.21598e+11
85.112	0	5.088	-5.21597e+11
85.144	0	5.088	-5.21596e+11
85.176	0	5.088	-5.21596e+11
85.208	0	5.088	-5.21594e+11
85.24	0	5.088	-5.21593e+11
85.272	0	5.088	-5.2159e+11
85.304	0	5.088	-5.21587e+11
85.336	0	5.088	-5.21583e+11
85.368	0	5.088	-5.21578e+11
85.4	0	5.088	-5.21571e+11
85.432	0	5.088	-5.21562e+11
85.464	0	5.088	-5.2155e+11
85.496	0	5.088	-5.21535e+11
85.528	0	5.088	-5.21516e+11
85.56	0	5.088	-5.21491e+11
85.592	0	5.088	-5.2146e+11
85.624	0	5.088	-5.2142e+11
85.656	0	5.088	-5.21371e+11
85.688	0	5.088	-5.21309e+11
85.72	0	5.088	-5.21233e+11
85.752	0	5.088	-5.21141e+11
85.784	0	5.088	-5.2103e+11
85.816	0	5.088	-5.20897e+11
85.848	0	5.088	-5.2074e+11
85.88	0	5.088	-5.20556e+11
85.912	0	5.088	-5.20339e+11
85.944	0	5.088	-5.20084e+11
85.976	0	5.088	-5.1978e+11
86.008	0	5.088	-5.19409e+11
86.04	0	5.088	-5.18945e+11
86.072	0	5.088	-5.1834e+11
86.104	0	5.088	-5.17526e+11
86.136	0	5.088	-5.16396e+11
86.168	0	5.088	-5.14793e+11
86.2	0	5.088	-5.12493e+11
86.232	0	5.088	-5.09185e+11
86.264	0	5.088	-5.04451e+11
86.296	0	5.088	-4.97758e+11
86.328	0	5.088	-4.88458e+11
86.36	0	5.088	-4.75832e+11
86.392	0	5.088	-4.59177e+11
86.424	0	5.088	-4.37967e+11
86.456	0	5.088	-4.12083e+11
86.488	0	5.088	-3.82084e+11
86.52	0	5.088	-3.4944e+11
86.552	0	5.088	-3.1662e+11
86.584	0	5.088	-2.86912e+11
86.616	0	5.088	-2.63918e+11
86.648	0	5.088	-2.50804e+11
86.68	0	5.088	-2.49517e+11
86.712	0	5.088	-2.60261e+11
86.744	0	5.088	-2.81439e+11
86.776	0	5.088	-3.10091e+11
86.808	0	5.088	-3.42643e+11
86.84	0	5.088	-3.75686e+11
86.872	0	5.088	-4.06548e+11
86.904	0	5.088	-4.33539e+11
86.936	0	5.088	-4.5592e+11
86.968	0	5.088	-4.7368e+11
87	0	5.088	-4.87274e+11

79	0	5.092	-4.8349e+11
79.032	0	5.092	-4.8349e+11
79.064	0	5.092	-4.83489e+11
79.096	0	5.092	-4.83489e+11
79.128	0	5.092	-4.83489e+11
79.16	0	5.092	-4.83489e+11
79.192	0	5.092	-4.83489e+11
79.224	0	5.092	-4.83488e+11
79.256	0	5.092	-4.83487e+11
79.288	0	5.092	-4.83487e+11
79.32	0	5.092	-4.83486e+11
79.352	0	5.092	-4.83484e+11
79.384	0	5.092	-4.83482e+11
79.416	0	5.092	-4.8348e+11
79.448	0	5.092	-4.83476e+11
79.48	0	5.092	-4.83471e+11
79.512	0	5.092	-4.83464e+11
79.544	0	5.092	-4.83454e+11
79.576	0	5.092	-4.83439e+11
79.608	0	5.092	-4.83417e+11
79.64	0	5.092	-4.83385e+11
79.672	0	5.092	-4.83338e+11
79.704	0	5.092	-4.83267e+11
79.736	0	5.092	-4.8316e+11
79.768	0	5.092	-4.82996e+11
79.8	0	5.092	-4.82744e+11
79.832	0	5.092	-4.82351e+11
79.864	0	5.092	-4.81733e+11
79.896	0	5.092	-4.80755e+11
79.928	0	5.092	-4.79195e+11
79.96	0	5.092	-4.76687e+11
79.992	0	5.092	-4.7263e+11
80.024	0	5.092	-4.66035e+11
80.056	0	5.092	-4.55278e+11
80.088	0	5.092	-4.37713e+11
80.12	0	5.092	-4.0907e+11
80.152	0	5.092	-3.62589e+11
80.184	0	5.092	-2.87846e+11
80.216	0	5.092	-1.69376e+11
80.248	0	5.092	1.4526e+10
80.28	0	5.092	2.919e+11
80.312	0	5.092	6.9452e+11
80.344	0	5.092	1.25048e+12
80.376	0	5.092	1.97052e+12
80.408	0	5.092	2.82962e+12
80.44	0	5.092	3.75092e+12
80.472	0	5.092	4.60452e+12
80.504	0	5.092	5.23231e+12
80.536	0	5.092	5.49732e+12
80.568	0	5.092	5.33684e+12
80.6	0	5.092	4.78919e+12
80.632	0	5.092	3.97717e+12
80.664	0	5.092	3.05888e+12
80.696	0	5.092	2.17476e+12
80.728	0	5.092	1.41571e+12
80.76	0	5.092	8.18575e+11
80.792	0	5.092	3.79777e+11
80.824	0	5.092	7.40339e+10
80.856	0	5.092	-1.30434e+11
80.888	0	5.092	-2.62998e+11
80.92	0	5.092	-3.47013e+11
80.952	0	5.092	-3.99417e+11
80.984	0	5.092	-4.31767e+11
81.016	0	5.092	-4.51617e+11
81.048	0	5.092	-4.63768e+11
81.08	0	5.092	-4.71205e+11
81.112	0	5.092	-4.75765e+11
81.144	0	5.092	-4.78568e+11
81.176	0	5.092	-4.80292e+11
81.208	0	5.092	-4.81352e+11
81.24	0	5.092	-4.81996e+11
81.272	0	5.092	-4.82377e+11
81.304	0	5.092	-4.8259e+11
81.336	0	5.092	-4.82691e+11
81.368	0	5.092	-4.82716e+11
81.4	0	5.092	-4.82688e+11
81.432	0	5.092	-4.82623e+11
81.464	0	5.092	-4.82532e+11
81.496	0	5.092	-4.82425e+11
81.528	0	5.092	-4.8231e+11
81.56	0	5.092	-4.82195e+11
81.592	0	5.092	-4.82089e+11
81.624	0	5.092	-4.81999e+11
81.656	0	5.092	-4.81932e+11
81.688	0	5.092	-4.81892e+11
81.72	0	5.092	-4.81884e+11
81.752	0	5.092	-4.81907e+11
81.784	0	5.092	-4.8196e+11
81.816	0	5.092	-4.82039e+11
81.848	0	5.092	-4.8214e+11
81.88	0	5.092	-4.82256e+11
81.912	0	5.092	-4.8238e+11
81.944	0	5.092	-4.82506e+11
81.976	0	5.092	-4.82628e+11
82.008	0	5.092	-4.82742e+11
82.04	0	5.092	-4.82845e+11
82.072	0	5.092	-4.82934e+11
82.104	0	5.092	-4.83009e+11
82.136	0	5.092	-4.83068e+11
82.168	0	5.092	-4.83114e+11
82.2	0	5.092	-4.83146e+11
82.232	0	5.092	-4.83166e+11
82.264	0	5.092	-4.83175e+11
82.296	0	5.092	-4.83176e+11
82.328	0	5.092	-4.83169e+11
82.36	0	5.092	-4.83157e+11
82.392	0	5.092	-4.83142e+11
82.424	0	5.092	-4.83125e+11
82.456	0	5.092	-4.83108e+11
82.488	0	5.092	-4.83093e+11
82.52	0	5.092	-4.83082e+11
82.552	0	5.092	-4.83076e+11
82.584	0	5.092	-4.83075e+11
82.616	0	5.092	-4.8308e+11
82.648	0	5.092	-4.83091e+11
82.68	0	5.092	-4.83107e+11
82.712	0	5.092	-4.83129e+11
82.744	0	5.092	-4.83154e+11
82.776	0	5.092	-4.83182e+11
82.808	0	5.092	-4.83212e+11
82.84	0	5.092	-4.83242e+11
82.872	0	5.092	-4.83272e+11
82.904	0	5.092	-4.833e+11
82.936	0	5.092	-4.83326e+11
82.968	0	5.092	-4.8335e+11
83	0	5.092	-4.83371e+11
83.032	0	5.092	-4.8339e+11
83.064	0	5.092	-4.83405e+11
83.096	0	5.092	-4.83418e+11
83.128	0	5.092	-4.83429e+11
83.16	0	5.092	-4.83437e+11
83.192	0	5.092	-4.83443e+11
83.224	0	5.092	-4.83447e+11
83.256	0	5.092	-4.83449e+11
83.288	0	5.092	-4.83449e+11
83.32	0	5.092	-4.83447e+11
83.352	0	5.092	-4.83443e+11
83.384	0	5.092	-4.83436e+11
83.416	0	5.092	-4.83428e+11
83.448	0	5.092	-4.83417e+11
83.48	0	5.092	-4.83403e+11
83.512	0	5.092	-4.83387e+11
83.544	0	5.092	-4.83368e+11
83.576	0	5.092	-4.83346e+11
83.608	0	5.092	-4.83321e+11
83.64	0	5.092	-4.83293e+11
83.672	0	5.092	-4.83264e+11
83.704	0	5.092	-4.83233e+11
83.736	0	5.092	-4.83201e+11
83.768	0	5.092	-4.8317e+11
83.8	0	5.092	-4.83141e+11
83.832	0	5.092	-4.83114e+11
83.864	0	5.092	-4.83092e+11
83.896	0	5.092	-4.83075e+11
83.928	0	5.092	-4.83065e+11
83.96	0	5.092	-4.83062e+11
83.992	0	5.092	-4.83065e+11
84.024	0	5.092	-4.83076e+11
84.056	0	5.092	-4.83093e+11
84.088	0	5.092	-4.83115e+11
84.12	0	5.092	-4.83142e+11
84.152	0	5.092	-4.83171e+11
84.184	0	5.092	-4.83203e+11
84.216	0	5.092	-4.83234e+11
84.248	0	5.092	-4.83265e+11
84.28	0	5.092	-4.83295e+11
84.312	0	5.092	-4.83323e+11
84.344	0	5.092	-4.83348e+11
84.376	0	5.092	-4.8337e+11
84.408	0	5.092	-4.8339e+11
84.44	0	5.092	-4.83407e+11
84.472	0	5.092	-4.83422e+11
84.504	0	5.092	-4.83434e+11
84.536	0	5.092	-4.83444e+11
84.568	0	5.092	-4.83453e+11
84.6	0	5.092	-4.8346e+11
84.632	0	5.092	-4.83466e+11
84.664	0	5.092	-4.8347e+11
84.696	0	5.092	-4.83474e+11
84.728	0	5.092	-4.83477e+11
84.76	0	5.092	-4.83479e+11
84.792	0	5.092	-4.83481e+11
84.824	0	5.092	-4.83482e+11
84.856	0	5.092	-4.83484e+11
84.888	0	5.092	-4.83484e+11
84.92	0	5.092	-4.83485e+11
84.952	0	5.092	-4.83485e+11
84.984	0	5.092	-4.83486e+11
85.016	0	5.092	-4.83486e+11
85.048	0	5.092	-4.83486e+11
85.08	0	5.092	-4.83486e+11
85.112	0	5.092	-4.83485e+11
85.144	0	5.092	-4.83484e+11
85.176	0	5.092	-4.83484e+11
85.208	0	5.092	-4.83482e+11
85.24	0	5.092	-4.8348e+11
85.272	0	5.092	-4.83478e+11
85.304	0	5.092	-4.83475e+11
85.336	0	5.092	-4.83471e+11
85.368	0	5.092	-4.83466e+11
85.4	0	5.092	-4.83459e+11
85.432	0	5.092	-4.83449e+11
85.464	0	5.092	-4.83438e+11
85.496	0	5.092	-4.83422e+11
85.528	0	5.092	-4.83403e+11
85.56	0	5.092	-4.83378e+11
85.592	0	5.092	-4.83346e+11
85.624	0	5.092	-4.83306e+11
85.656	0	5.092	-4.83255e+11
85.688	0	5.092	-4.83193e+11
85.72	0	5.092	-4.83116e+11
85.752	0	5.092	-4.83022e+11
85.784	0	5.092	-4.82909e+11
85.816	0	5.092	-4.82774e+11
85.848	0	5.092	-4.82614e+11
85.88	0	5.092	-4.82427e+11
85.912	0	5.092	-4.82207e+11
85.944	0	5.092	-4.81949e+11
85.976	0	5.092	-4.81641e+11
86.008	0	5.092	-4.81268e+11
86.04	0	5.092	-4.80802e+11
86.072	0	5.092	-4.80197e+11
86.104	0	5.092	-4.79383e+11
86.136	0	5.092	-4.78256e+11
86.168	0	5.092	-4.7666e+11
86.2	0	5.092	-4.7437e+11
86.232	0	5.092	-4.71078e+11
86.264	0	5.092	-4.66368e+11
86.296	0	5.092	-4.59711e+11
86.328	0	5.092	-4.50462e+11
86.36	0	5.092	-4.37907e+11
86.392	0	5.092	-4.21349e+11
86.424	0	5.092	-4.00267e+11
86.456	0	5.092	-3.74546e+11
86.488	0	5.092	-3.44741e+11
86.52	0	5.092	-3.12314e+11
86.552	0	5.092	-2.7972e+11
86.584	0	5.092	-2.5022e+11
86.616	0	5.092	-2.27391e+11
86.648	0	5.092	-2.14372e+11
86.68	0	5.092	-2.13096e+11
86.712	0	5.092	-2.23764e+11
86.744	0	5.092	-2.44792e+11
86.776	0	5.092	-2.73245e+11
86.808	0	5.092	-3.05575e+11
86.84	0	5.092	-3.38399e+11
86.872	0	5.092	-3.69063e+11
86.904	0	5.092	-3.95888e+11
86.936	0	5.092	-4.18136e+11
86.968	0	5.092	-4.35796e+11
87	0	5.092	-4.49318e+11

79	0	5.096	-4.48088e+11
79.032	0	5.096	-4.48088e+11
79.064	0	5.096	-4.48088e+11
79.096	0	5.096	-4.48087e+11
79.128	0	5.096	-4.48087e+11
79.16	0	5.096	-4.48087e+11
79.192	0	5.096	-4.48087e+11
79.224	0	5.096	-4.48086e+11
79.256	0	5.096	-4.48086e+11
79.288	0	5.096	-4.48085e+11
79.32	0	5.096	-4.48084e+11
79.352	0	5.096	-4.48083e+11
79.384	0	5.096	-4.48081e+11
79.416	0	5.096	-4.48078e+11
79.448	0	5.096	-4.48075e+11
79.48	0	5.096	-4.4807e+11
79.512	0	5.096	-4.48062e+11
79.544	0	5.096	-4.48052e+11
79.576	0	5.096	-4.48038e+11
79.608	0	5.096	-4.48016e+11
79.64	0	5.096	-4.47985e+11
79.672	0	5.096	-4.47939e+11
79.704	0	5.096	-4.47869e+11
79.736	0	5.096	-4.47764e+11
79.768	0	5.096	-4.47604e+11
79.8	0	5.096	-4.47357e+11
79.832	0	5.096	-4.46972e+11
79.864	0	5.096	-4.4637e+11
79.896	0	5.096	-4.45418e+11
79.928	0	5.096	-4.43902e+11
79.96	0	5.096	-4.4147e+11
79.992	0	5.096	-4.37546e+11
80.024	0	5.096	-4.31182e+11
80.056	0	5.096	-4.20831e+11
80.088	0	5.096	-4.03976e+11
80.12	0	5.096	-3.76581e+11
80.152	0	5.096	-3.32278e+11
80.184	0	5.096	-2.61299e+11
80.216	0	5.096	-1.49234e+11
80.248	0	5.096	2.40096e+10
80.28	0	5.096	2.84197e+11
80.312	0	5.096	6.60233e+11
80.344	0	5.096	1.17725e+12
80.376	0	5.096	1.84407e+12
80.408	0	5.096	2.63659e+12
80.44	0	5.096	3.48361e+12
80.472	0	5.096	4.26622e+12
80.504	0	5.096	4.84065e+12
80.536	0	5.096	5.08288e+12
80.568	0	5.096	4.93622e+12
80.6	0	5.096	4.43529e+12
80.632	0	5.096	3.69124e+12
80.664	0	5.096	2.84763e+12
80.696	0	5.096	2.03275e+12
80.728	0	5.096	1.33051e+12
80.76	0	5.096	7.75795e+11
80.792	0	5.096	3.66415e+11
80.824	0	5.096	7.99284e+10
80.856	0	5.096	-1.12486e+11
80.888	0	5.096	-2.37755e+11
80.92	0	5.096	-3.17462e+11
80.952	0	5.096	-3.67366e+11
80.984	0	5.096	-3.9828e+11
81.016	0	5.096	-4.17311e+11
81.048	0	5.096	-4.28995e+11
81.08	0	5.096	-4.36166e+11
81.112	0	5.096	-4.40573e+11
81.144	0	5.096	-4.43287e+11
81.176	0	5.096	-4.4496e+11
81.208	0	5.096	-4.45989e+11
81.24	0	5.096	-4.46614e+11
81.272	0	5.096	-4.46983e+11
81.304	0	5.096	-4.47187e+11
81.336	0	5.096	-4.47281e+11
81.368	0	5.096	-4.473e+11
81.4	0	5.096	-4.47267e+11
81.432	0	5.096	-4.47196e+11
81.464	0	5.096	-4.471e+11
81.496	0	5.096	-4.46987e+11
81.528	0	5.096	-4.46866e+11
81.56	0	5.096	-4.46746e+11
81.592	0	5.096	-4.46635e+11
81.624	0	5.096	-4.46541e+11
81.656	0	5.096	-4.4647e+11
81.688	0	5.096	-4.46429e+11
81.72	0	5.096	-4.4642e+11
81.752	0	5.096	-4.46444e+11
81.784	0	5.096	-4.46499e+11
81.816	0	5.096	-4.46582e+11
81.848	0	5.096	-4.46687e+11
81.88	0	5.096	-4.46808e+11
81.912	0	5.096	-4.46938e+11
81.944	0	5.096	-4.47069e+11
81.976	0	5.096	-4.47196e+11
82.008	0	5.096	-4.47315e+11
82.04	0	5.096	-4.47421e+11
82.072	0	5.096	-4.47514e+11
82.104	0	5.096	-4.47591e+11
82.136	0	5.096	-4.47653e+11
82.168	0	5.096	-4.47699e+11
82.2	0	5.096	-4.47732e+11
82.232	0	5.096	-4.47753e+11
82.264	0	5.096	-4.47762e+11
82.296	0	5.096	-4.47762e+11
82.328	0	5.096	-4.47754e+11
82.36	0	5.096	-4.47741e+11
82.392	0	5.096	-4.47724e+11
82.424	0	5.096	-4.47706e+11
82.456	0	5.096	-4.47688e+11
82.488	0	5.096	-4.47672e+11
82.52	0	5.096	-4.4766e+11
82.552	0	5.096	-4.47653e+11
82.584	0	5.096	-4.47652e+11
82.616	0	5.096	-4.47657e+11
82.648	0	5.096	-4.47669e+11
82.68	0	5.096	-4.47686e+11
82.712	0	5.096	-4.47709e+11
82.744	0	5.096	-4.47736e+11
82.776	0	5.096	-4.47765e+11
82.808	0	5.096	-4.47797e+11
82.84	0	5.096	-4.47829e+11
82.872	0	5.096	-4.4786e+11
82.904	0	5.096	-4.47889e+11
82.936	0	5.096	-4.47917e+11
82.968	0	5.096	-4.47942e+11
83	0	5.096	-4.47964e+11
83.032	0	5.096	-4.47984e+11
83.064	0	5.096	-4.48e+11
83.096	0	5.096	-4.48014e+11
83.128	0	5.096	-4.48025e+11
83.16	0	5.096	-4.48033e+11
83.192	0	5.096	-4.4804e+11
83.224	0	5.096	-4.48044e+11
83.256	0	5.096	-4.48046e+11
83.288	0	5.096	-4.48046e+11
83.32	0	5.096	-4.48043e+11
83.352	0	5.096	-4.48039e+11
83.384	0	5.096	-4.48032e+11
83.416	0	5.096	-4.48023e+11
83.448	0	5.096	-4.48012e+11
83.48	0	5.096	-4.47998e+11
83.512	0	5.096	-4.4798e+11
83.544	0	5.096	-4.4796e+11
83.576	0	5.096	-4.47937e+11
83.608	0	5.096	-4.4791e+11
83.64	0	5.096	-4.47881e+11
83.672	0	5.096	-4.4785e+11
83.704	0	5.096	-4.47817e+11
83.736	0	5.096	-4.47783e+11
83.768	0	5.096	-4.4775e+11
83.8	0	5.096	-4.47719e+11
83.832	0	5.096	-4.4769e+11
83.864	0	5.096	-4.47667e+11
83.896	0	5.096	-4.47649e+11
83.928	0	5.096	-4.47638e+11
83.96	0	5.096	-4.47634e+11
83.992	0	5.096	-4.47638e+11
84.024	0	5.096	-4.47649e+11
84.056	0	5.096	-4.47668e+11
84.088	0	5.096	-4.47691e+11
84.12	0	5.096	-4.4772e+11
84.152	0	5.096	-4.47751e+11
84.184	0	5.096	-4.47785e+11
84.216	0	5.096	-4.47818e+11
84.248	0	5.096	-4.47851e+11
84.28	0	5.096	-4.47883e+11
84.312	0	5.096	-4.47912e+11
84.344	0	5.096	-4.47939e+11
84.376	0	5.096	-4.47963e+11
84.408	0	5.096	-4.47984e+11
84.44	0	5.096	-4.48002e+11
84.472	0	5.096	-4.48017e+11
84.504	0	5.096	-4.4803e+11
84.536	0	5.096	-4.48041e+11
84.568	0	5.096	-4.4805e+11
84.6	0	5.096	-4.48057e+11
84.632	0	5.096	-4.48063e+11
84.664	0	5.096	-4.48068e+11
84.696	0	5.096	-4.48071e+11
84.728	0	5.096	-4.48074e+11
84.76	0	5.096	-4.48077e+11
84.792	0	5.096	-4.48079e+11
84.824	0	5.096	-4.4808e+11
84.856	0	5.096	-4.48082e+11
84.888	0	5.096	-4.48082e+11
84.92	0	5.096	-4.48083e+11
84.952	0	5.096	-4.48084e+11
84.984	0	5.096	-4.48084e+11
85.016	0	5.096	-4.48084e+11
85.048	0	5.096	-4.48084e+11
85.08	0	5.096	-4.48084e+11
85.112	0	5.096	-4.48083e+11
85.144	0	5.096	-4.48083e+11
85.176	0	5.096	-4.48082e+11
85.208	0	5.096	-4.4808e+11
85.24	0	5.096	-4.48079e+11
85.272	0	5.096	-4.48076e+11
85.304	0	5.096	-4.48073e+11
85.336	0	5.096	-4.48069e+11
85.368	0	5.096	-4.48063e+11
85.4	0	5.096	-4.48056e+11
85.432	0	5.096	-4.48047e+11
85.464	0	5.096	-4.48035e+11
85.496	0	5.096	-4.4802e+11
85.528	0	5.096	-4.48e+11
85.56	0	5.096	-4.47974e+11
85.592	0	5.096	-4.47942e+11
85.624	0	5.096	-4.47901e+11
85.656	0	5.096	-4.4785e+11
85.688	0	5.096	-4.47786e+11
85.72	0	5.096	-4.47708e+11
85.752	0	5.096	-4.47613e+11
85.784	0	5.096	-4.47498e+11
85.816	0	5.096	-4.47361e+11
85.848	0	5.096	-4.47198e+11
85.88	0	5.096	-4.47008e+11
85.912	0	5.096	-4.46785e+11
85.944	0	5.096	-4.46523e+11
85.976	0	5.096	-4.46213e+11
86.008	0	5.096	-4.45837e+11
86.04	0	5.096	-4.45369e+11
86.072	0	5.096	-4.44763e+11
86.104	0	5.096	-4.43951e+11
86.136	0	5.096	-4.42827e+11
86.168	0	5.096	-4.41237e+11
86.2	0	5.096	-4.38959e+11
86.232	0	5.096	-4.35685e+11
86.264	0	5.096	-4.31002e+11
86.296	0	5.096	-4.24383e+11
86.328	0	5.096	-4.15191e+11
86.36	0	5.096	-4.02714e+11
86.392	0	5.096	-3.86264e+11
86.424	0	5.096	-3.65323e+11
86.456	0	5.096	-3.39781e+11
86.488	0	5.096	-3.1019e+11
86.52	0	5.096	-2.78004e+11
86.552	0	5.096	-2.45658e+11
86.584	0	5.096	-2.16388e+11
86.616	0	5.096	-1.9374e+11
86.648	0	5.096	-1.80826e+11
86.68	0	5.096	-1.79561e+11
86.712	0	5.096	-1.90145e+11
86.744	0	5.096	-2.11009e+11
86.776	0	5.096	-2.39241e+11
86.808	0	5.096	-2.71326e+11
86.84	0	5.096	-3.03909e+11
86.872	0	5.096	-3.34354e+11
86.904	0	5.096	-3.60996e+11
86.936	0	5.096	-3.83098e+11
86.968	0	5.096	-4.00647e+11
87	0	5.096	-4.14088e+11

79	0	5.1	-4.15218e+11
79.032	0	5.1	-4.15218e+11
79.064	0	5.1	-4.15218e+11
79.096	0	5.1	-4.15217e+11
79.128	0	5.1	-4.15217e+11
79.16	0	5.1	-4.15217e+11
79.192	0	5.1	-4.15217e+11
79.224	0	5.1	-4.15216e+11
79.256	0	5.1	-4.15216e+11
79.288	0	5.1	-4.15215e+11
79.32	0	5.1	-4.15214e+11
79.352	0	5.1	-4.15212e+11
79.384	0	5.1	-4.15211e+11
79.416	0	5.1	-4.15208e+11
79.448	0	5.1	-4.15205e+11
79.48	0	5.1	-4.152e+11
79.512	0	5.1	-4.15193e+11
79.544	0	5.1	-4.15183e+11
79.576	0	5.1	-4.15168e+11
79.608	0	5.1	-4.15147e+11
79.64	0	5.1	-4.15117e+11
79.672	0	5.1	-4.15071e+11
79.704	0	5.1	-4.15003e+11
79.736	0	5.1	-4.149e+11
79.768	0	5.1	-4.14743e+11
79.8	0	5.1	-4.14501e+11
79.832	0	5.1	-4.14126e+11
79.864	0	5.1	-4.13539e+11
79.896	0	5.1	-4.12612e+11
79.928	0	5.1	-4.1114e+11
79.96	0	5.1	-4.08783e+11
79.992	0	5.1	-4.04987e+11
80.024	0	5.1	-3.98849e+11
80.056	0	5.1	-3.88891e+11
80.088	0	5.1	-3.72725e+11
80.12	0	5.1	-3.46533e+11
80.152	0	5.1	-3.04321e+11
80.184	0	5.1	-2.36942e+11
80.216	0	5.1	-1.30978e+11
80.248	0	5.1	3.21641e+10
80.28	0	5.1	2.76139e+11
80.312	0	5.1	6.27221e+11
80.344	0	5.1	1.10786e+12
80.376	0	5.1	1.7252e+12
80.408	0	5.1	2.4561e+12
80.44	0	5.1	3.23462e+12
80.472	0	5.1	3.95197e+12
80.504	0	5.1	4.47747e+12
80.536	0	5.1	4.69881e+12
80.568	0	5.1	4.56481e+12
80.6	0	5.1	4.10672e+12
80.632	0	5.1	3.42511e+12
80.664	0	5.1	2.6503e+12
80.696	0	5.1	1.89945e+12
80.728	0	5.1	1.24997e+12
80.76	0	5.1	7.34836e+11
80.792	0	5.1	3.53036e+11
80.824	0	5.1	8.46907e+10
80.856	0	5.1	-9.63121e+10
80.888	0	5.1	-2.14642e+11
80.92	0	5.1	-2.90234e+11
80.952	0	5.1	-3.37739e+11
80.984	0	5.1	-3.67269e+11
81.016	0	5.1	-3.85508e+11
81.048	0	5.1	-3.96739e+11
81.08	0	5.1	-4.03651e+11
81.112	0	5.1	-4.07909e+11
81.144	0	5.1	-4.10537e+11
81.176	0	5.1	-4.12159e+11
81.208	0	5.1	-4.13157e+11
81.24	0	5.1	-4.13763e+11
81.272	0	5.1	-4.1412e+11
81.304	0	5.1	-4.14316e+11
81.336	0	5.1	-4.14403e+11
81.368	0	5.1	-4.14416e+11
81.4	0	5.1	-4.14377e+11
81.432	0	5.1	-4.14301e+11
81.464	0	5.1	-4.14198e+11
81.496	0	5.1	-4.14079e+11
81.528	0	5.1	-4.13953e+11
81.56	0	5.1	-4.13827e+11
81.592	0	5.1	-4.13711e+11
81.624	0	5.1	-4.13612e+11
81.656	0	5.1	-4.13538e+11
81.688	0	5.1	-4.13495e+11
81.72	0	5.1	-4.13485e+11
81.752	0	5.1	-4.1351e+11
81.784	0	5.1	-4.13568e+11
81.816	0	5.1	-4.13655e+11
81.848	0	5.1	-4.13765e+11
81.88	0	5.1	-4.13891e+11
81.912	0	5.1	-4.14025e+11
81.944	0	5.1	-4.14162e+11
81.976	0	5.1	-4.14295e+11
82.008	0	5.1	-4.14418e+11
82.04	0	5.1	-4.14529e+11
82.072	0	5.1	-4.14625e+11
82.104	0	5.1	-4.14705e+11
82.136	0	5.1	-4.14768e+11
82.168	0	5.1	-4.14817e+11
82.2	0	5.1	-4.1485e+11
82.232	0	5.1	-4.14871e+11
82.264	0	5.1	-4.1488e+11
82.296	0	5.1	-4.14879e+11
82.328	0	5.1	-4.1487e+11
82.36	0	5.1	-4.14856e+11
