0 0 7
0 0 22.4552
1.20283 0.640098 7.40493
0.700704 0.180877 9.78194
1.35974 0.946245 8.78353
1.17848 2.29673 9.18846
0.340342 2.86123 8.1885
-0.978821 2.52134 8.59343
-1.44037 1.62196 7.59502
-0.946897 0.352382 7.99841
0.04491 0.000938 12.1605
0.980444 0.381748 11.1605
1.43441 1.66663 11.5655
0.945274 2.55071 10.5671
-0.383629 2.84936 10.972
-1.20391 2.25955 9.97203
-1.34405 0.904697 10.377
-0.661205 0.159947 9.37701
0.385793 0.052796 13.5391
1.37489 0.988731 13.944
1.34297 1.9987 12.9441
0.296514 2.87091 13.349
-0.702868 2.7194 12.349
-1.44469 1.5776 12.754
-1.17686 0.603235 11.7556
1.01345 0.413299 16.321
1.44524 1.32612 15.3226
0.911186 2.57976 15.726
-0.047074 2.90059 14.7276
-1.22826 2.22238 15.1325
-1.43387 1.23271 14.1326
-0.621165 0.139954 14.5375
0.428539 0.064979 18.698
1.22934 0.681022 17.6996
1.32512 2.03963 18.1046
0.619 2.7622 17.1046
-0.741826 2.69691 17.5095
-1.37544 1.91061 16.5111
-1.15035 0.56731 16.9161
-0.29435 0.030615 15.9161
0.743449 0.205557 20.0766
1.44848 1.3711 20.4816
1.14872 2.33578 19.4832
-0.091984 2.8984 19.8881
-1.01453 2.48698 18.8881
-1.42684 1.18866 19.2931
-0.909562 0.32083 18.2947
1.4263 1.71505 21.8602
0.578419 2.78125 22.2651
-0.430703 2.83592 21.2667
-1.38896 1.86781 21.6701
-1.32457 0.859711 20.6717
-0.249981 0.021868 21.0766
