0 0 3
2.69276 1.61429 7.57622
-0.0666172 -3.20055 7.53329
-2.85608 1.59685 7.48236
1.34638 0.807145 5.28811
-1.46135 -0.801851 7.50783
-0.0333086 -1.60028 5.26665
-0.0816587 1.60557 7.52929
-1.42804 0.798424 5.24118
1.31307 -0.79313 7.55476
