x [Å] y [Å] z [Å] dz [pm] 
34 -7 2.94111 294.111
34 -6.944 2.94163 294.163
34 -6.888 2.94227 294.227
34 -6.832 2.94305 294.305
34 -6.776 2.944 294.4
34 -6.72 2.94514 294.514
34 -6.664 2.94653 294.653
34 -6.608 2.94818 294.818
34 -6.552 2.95016 295.016
34 -6.496 2.95254 295.254
34 -6.44 2.95539 295.539
34 -6.384 2.95884 295.884
34 -6.328 2.96303 296.303
34 -6.272 2.96818 296.818
34 -6.216 2.97457 297.457
34 -6.16 2.98262 298.262
34 -6.104 2.99294 299.294
34 -6.048 3.00642 300.642
34 -5.992 3.02453 302.453
34 -5.936 3.04979 304.979
34 -5.88 3.08709 308.709
34 -5.824 3.14821 314.821
34 -5.768 3.27924 327.924
34 -5.712 4.38663 438.663
34 -5.656 4.74238 474.238
34 -5.6 4.97226 497.226
34 -5.544 5.15426 515.426
34 -5.488 5.3092 530.92
34 -5.432 5.44626 544.626
34 -5.376 5.57042 557.042
34 -5.32 5.68471 568.471
34 -5.264 5.79114 579.114
34 -5.208 5.89109 589.109
34 -5.152 5.98554 598.554
34 -5.096 6.07523 607.523
34 -5.04 6.16068 616.068
34 -4.984 6.2423 624.23
34 -4.928 6.32039 632.039
34 -4.872 6.3952 639.52
34 -4.816 6.46692 646.692
34 -4.76 6.53571 653.571
34 -4.704 6.60171 660.171
34 -4.648 6.66503 666.503
34 -4.592 6.72579 672.579
34 -4.536 6.78408 678.408
34 -4.48 6.84 684
34 -4.424 6.89364 689.364
34 -4.368 6.94509 694.509
34 -4.312 6.99442 699.442
34 -4.256 7.04172 704.172
34 -4.2 7.08705 708.705
34 -4.144 7.1305 713.05
34 -4.088 7.17212 717.212
34 -4.032 7.21198 721.198
34 -3.976 7.25014 725.014
34 -3.92 7.28666 728.666
34 -3.864 7.32159 732.159
34 -3.808 7.35499 735.499
34 -3.752 7.3869 738.69
34 -3.696 7.41736 741.736
34 -3.64 7.44643 744.643
34 -3.584 7.47415 747.415
34 -3.528 7.50055 750.055
34 -3.472 7.52568 752.568
34 -3.416 7.54957 754.957
34 -3.36 7.57226 757.226
34 -3.304 7.59379 759.379
34 -3.248 7.61419 761.419
34 -3.192 7.6335 763.35
34 -3.136 7.65174 765.174
34 -3.08 7.66897 766.897
34 -3.024 7.6852 768.52
34 -2.968 7.70047 770.047
34 -2.912 7.71483 771.483
34 -2.856 7.7283 772.83
34 -2.8 7.74092 774.092
34 -2.744 7.75275 775.275
34 -2.688 7.7638 776.38
34 -2.632 7.77413 777.413
34 -2.576 7.78378 778.378
34 -2.52 7.79279 779.279
34 -2.464 7.80121 780.121
34 -2.408 7.80909 780.909
34 -2.352 7.81647 781.647
34 -2.296 7.82339 782.339
34 -2.24 7.8299 782.99
34 -2.184 7.83605 783.605
34 -2.128 7.84187 784.187
34 -2.072 7.84739 784.739
34 -2.016 7.85265 785.265
34 -1.96 7.85766 785.766
34 -1.904 7.86245 786.245
34 -1.848 7.86701 786.701
34 -1.792 7.87134 787.134
34 -1.736 7.87545 787.545
34 -1.68 7.8793 787.93
34 -1.624 7.88287 788.287
34 -1.568 7.88614 788.614
34 -1.512 7.88906 788.906
34 -1.456 7.89161 789.161
34 -1.4 7.89374 789.374
34 -1.344 7.89541 789.541
34 -1.288 7.89657 789.657
34 -1.232 7.89719 789.719
34 -1.176 7.89722 789.722
34 -1.12 7.89663 789.663
34 -1.064 7.89538 789.538
34 -1.008 7.89342 789.342
34 -0.952 7.89073 789.073
34 -0.896 7.88728 788.728
34 -0.84 7.88304 788.304
34 -0.784 7.87797 787.797
34 -0.728 7.87205 787.205
34 -0.672 7.86526 786.526
34 -0.616 7.85758 785.758
34 -0.56 7.84897 784.897
34 -0.504 7.83942 783.942
34 -0.448 7.8289 782.89
34 -0.392 7.8174 781.74
34 -0.336 7.80489 780.489
34 -0.28 7.79136 779.136
34 -0.224 7.77677 777.677
34 -0.168 7.76112 776.112
34 -0.112 7.74438 774.438
34 -0.056 7.72652 772.652
34 5.73153e-15 7.70753 770.753
34 0.056 7.68738 768.738
34 0.112 7.66604 766.604
34 0.168 7.64349 764.349
34 0.224 7.61971 761.971
34 0.28 7.59467 759.467
34 0.336 7.56833 756.833
34 0.392 7.54067 754.067
34 0.448 7.51165 751.165
34 0.504 7.48125 748.125
34 0.56 7.44942 744.942
34 0.616 7.41612 741.612
34 0.672 7.38133 738.133
34 0.728 7.34499 734.499
34 0.784 7.30707 730.707
34 0.84 7.26752 726.752
34 0.896 7.2263 722.63
34 0.952 7.18335 718.335
34 1.008 7.13862 713.862
34 1.064 7.09206 709.206
34 1.12 7.04362 704.362
34 1.176 6.99323 699.323
34 1.232 6.94084 694.084
34 1.288 6.88637 688.637
34 1.344 6.82977 682.977
34 1.4 6.77095 677.095
34 1.456 6.70983 670.983
34 1.512 6.64631 664.631
34 1.568 6.58028 658.028
34 1.624 6.51161 651.161
34 1.68 6.44013 644.013
34 1.736 6.36563 636.563
34 1.792 6.28787 628.787
34 1.848 6.20652 620.652
34 1.904 6.12118 612.118
34 1.96 6.03131 603.131
34 2.016 5.93624 593.624
34 2.072 5.83507 583.507
34 2.128 5.72658 572.658
34 2.184 5.60911 560.911
34 2.24 5.48026 548.026
34 2.296 5.33643 533.643
34 2.352 5.17174 517.174
34 2.408 4.97559 497.559
34 2.464 4.72543 472.543
34 2.52 4.35958 435.958
34 2.576 3.75105 375.105
34 2.632 3.34736 334.736
34 2.688 3.19478 319.478
34 2.744 3.11694 311.694
34 2.8 3.06957 306.957
