0 0 3
0 0 18.4552
1.20283 0.640098 3.40493
0.700704 0.180877 5.78194
1.35974 0.946245 4.78353
1.17848 2.29673 5.18846
0.340342 2.86123 4.18851
-0.978821 2.52134 4.59343
-1.44037 1.62196 3.59503
-0.946897 0.352382 3.99841
0.04491 0.000938 8.16049
0.980444 0.381748 7.16054
1.43441 1.66663 7.56547
0.945274 2.55071 6.56706
-0.383629 2.84936 6.97199
-1.20391 2.25955 5.97203
-1.34405 0.904697 6.37696
-0.661205 0.159947 5.37701
0.385793 0.052796 9.53909
1.37489 0.988731 9.94402
1.34297 1.9987 8.94407
0.296514 2.87091 9.349
-0.702868 2.7194 8.34905
-1.44469 1.5776 8.75397
-1.17686 0.603235 7.75556
1.01345 0.413299 12.321
1.44524 1.32612 11.3226
0.911186 2.57976 11.726
-0.047074 2.90059 10.7276
-1.22826 2.22238 11.1325
-1.43387 1.23271 10.1326
-0.621165 0.139954 10.5375
0.428539 0.064979 14.698
1.22934 0.681022 13.6996
1.32512 2.03963 14.1046
0.619 2.7622 13.1046
-0.741826 2.69691 13.5095
-1.37544 1.91061 12.5111
-1.15035 0.56731 12.9161
-0.29435 0.030615 11.9161
0.743449 0.205557 16.0766
1.44848 1.3711 16.4816
1.14872 2.33578 15.4832
-0.091984 2.8984 15.8881
-1.01453 2.48698 14.8881
-1.42684 1.18866 15.2931
-0.909562 0.32083 14.2947
1.4263 1.71505 17.8602
0.578419 2.78125 18.2651
-0.430703 2.83592 17.2667
-1.38896 1.86781 17.6701
-1.32457 0.859711 16.6717
-0.249981 0.021868 17.0766
