-0.426355 -1.30745 4.46198
0 0 4
1.29907 0.385514 4.51452
1.71184 -0.858704 5.16195
0.656977 -1.84605 5.27418
-1.52804 -1.25854 5.39661
-1.86358 0.142544 5.39937
-0.965348 0.908128 4.57988
-0.323287 1.81024 5.52628
1.06566 1.47049 5.43028
1.7384 1.00592 6.62458
1.99847 -0.392432 6.49793
1.87101 -1.02002 7.76592
0.861203 -2.04038 7.80287
0.232867 -2.2813 6.55739
-1.19297 -1.99348 6.57807
0.414095 -2.35489 9.12109
-1.01632 -2.16765 9.06149
-1.65156 -1.70492 7.88506
-2.18603 -0.370927 7.77473
-2.08479 0.588106 6.7358
-1.18863 1.73144 6.68129
1.03859 1.57024 7.74316
2.09508 -0.213558 8.91767
1.15292 -1.96229 10.2701
-1.47276 -1.67625 10.3235
-1.99591 0.301504 9.01514
-0.35633 1.45214 7.82753
1.65074 1.14137 8.9816
2.01924 -0.822955 10.2151
0.577068 -2.18198 11.5578
-0.849723 -2.04091 11.5444
-2.05093 -0.371382 10.2616
-1.19256 1.48269 8.98082
0.971685 1.67749 10.11
2.13401 0.0159996 11.3554
1.25024 -1.74165 12.728
-1.38252 -1.51838 12.7597
-1.91493 0.421343 11.436
-0.443076 1.83158 10.1478
1.53663 1.31708 11.3772
2.08873 -0.586425 12.6541
0.649785 -1.96974 14.0005
-0.773211 -1.87132 13.996
-1.98949 -0.229819 12.7022
-1.09101 1.58125 11.392
