x [Å] y [Å] z [Å] U [nN] 
41 0 12 -0.0144148
41.032 0 12 -0.0143451
41.064 0 12 -0.0142745
41.096 0 12 -0.0142029
41.128 0 12 -0.0141305
41.16 0 12 -0.0140571
41.192 0 12 -0.0139828
41.224 0 12 -0.0139076
41.256 0 12 -0.0138314
41.288 0 12 -0.0137544
41.32 0 12 -0.0136765
41.352 0 12 -0.0135981
41.384 0 12 -0.0135187
41.416 0 12 -0.0134385
41.448 0 12 -0.0133573
41.48 0 12 -0.0132751
41.512 0 12 -0.013192
41.544 0 12 -0.0131079
41.576 0 12 -0.0130229
41.608 0 12 -0.012937
41.64 0 12 -0.01285
41.672 0 12 -0.0127624
41.704 0 12 -0.0126739
41.736 0 12 -0.0125844
41.768 0 12 -0.0124943
41.8 0 12 -0.0124033
41.832 0 12 -0.0123114
41.864 0 12 -0.0122187
41.896 0 12 -0.012125
41.928 0 12 -0.0120305
41.96 0 12 -0.0119351
41.992 0 12 -0.011839
42.024 0 12 -0.011742
42.056 0 12 -0.0116444
42.088 0 12 -0.0115459
42.12 0 12 -0.0114467
42.152 0 12 -0.0113465
42.184 0 12 -0.0112454
42.216 0 12 -0.0111436
42.248 0 12 -0.0110409
42.28 0 12 -0.010938
42.312 0 12 -0.0108343
42.344 0 12 -0.0107297
42.376 0 12 -0.0106243
42.408 0 12 -0.0105181
42.44 0 12 -0.010411
42.472 0 12 -0.010303
42.504 0 12 -0.010194
42.536 0 12 -0.0100845
42.568 0 12 -0.00997407
42.6 0 12 -0.009863
42.632 0 12 -0.00975103
42.664 0 12 -0.00963818
42.696 0 12 -0.00952444
42.728 0 12 -0.00941053
42.76 0 12 -0.00929586
42.792 0 12 -0.00918032
42.824 0 12 -0.00906393
42.856 0 12 -0.00894668
42.888 0 12 -0.00882859
42.92 0 12 -0.00870967
42.952 0 12 -0.00858992
42.984 0 12 -0.00846936
43.016 0 12 -0.008348
43.048 0 12 -0.00822583
43.08 0 12 -0.00810295
43.112 0 12 -0.00797952
43.144 0 12 -0.0078553
43.176 0 12 -0.00773031
43.208 0 12 -0.00760456
43.24 0 12 -0.00747807
43.272 0 12 -0.00735082
43.304 0 12 -0.00722285
43.336 0 12 -0.00709415
43.368 0 12 -0.00696474
43.4 0 12 -0.00683528
43.432 0 12 -0.00670523
43.464 0 12 -0.00657516
43.496 0 12 -0.00644441
43.528 0 12 -0.006313
43.56 0 12 -0.00618095
43.592 0 12 -0.00604834
43.624 0 12 -0.00591529
43.656 0 12 -0.00578161
43.688 0 12 -0.00564733
43.72 0 12 -0.00551246
43.752 0 12 -0.00537701
43.784 0 12 -0.00524098
43.816 0 12 -0.0051044
43.848 0 12 -0.00496728
43.88 0 12 -0.00482963
43.912 0 12 -0.00469146
43.944 0 12 -0.00455279
43.976 0 12 -0.00441362
44.008 0 12 -0.00427396
44.04 0 12 -0.00413384
44.072 0 12 -0.00399326
44.104 0 12 -0.00385235
44.136 0 12 -0.00371171
44.168 0 12 -0.00357066
44.2 0 12 -0.00342935
44.232 0 12 -0.00328791
44.264 0 12 -0.00314627
44.296 0 12 -0.00300427
44.328 0 12 -0.00286191
44.36 0 12 -0.00271922
44.392 0 12 -0.00257621
44.424 0 12 -0.00243291
44.456 0 12 -0.00228971
44.488 0 12 -0.00214651
44.52 0 12 -0.00200321
44.552 0 12 -0.00185984
44.584 0 12 -0.00171643
44.616 0 12 -0.00157279
44.648 0 12 -0.0014291
44.68 0 12 -0.00128526
44.712 0 12 -0.00114124
44.744 0 12 -0.00099724
44.776 0 12 -0.000853157
44.808 0 12 -0.000709199
44.84 0 12 -0.000565253
44.872 0 12 -0.000421642
44.904 0 12 -0.000278076
44.936 0 12 -0.000134546
44.968 0 12 9.05184e-06
45 0 12 0.000152559
45.032 0 12 0.000296036
45.064 0 12 0.000439523
45.096 0 12 0.000582634
45.128 0 12 0.000725734
45.16 0 12 0.000868766
45.192 0 12 0.00101151
45.224 0 12 0.0011542
45.256 0 12 0.00129682
45.288 0 12 0.00143935
45.32 0 12 0.00158178
45.352 0 12 0.00172403
45.384 0 12 0.00186574
45.416 0 12 0.00200718
45.448 0 12 0.00214848
45.48 0 12 0.00228961
45.512 0 12 0.00243056
45.544 0 12 0.00257132
45.576 0 12 0.00271186
45.608 0 12 0.00285219
