0.00204187 -1.42383 5
0.00204187 -1.42383 20.4552
1.20487 -0.783728 5.40493
0.702746 -1.24295 7.78194
1.36179 -0.477581 6.78353
1.18052 0.872903 7.18846
0.342384 1.4374 6.18851
-0.976779 1.09751 6.59343
-1.43832 0.198129 5.59502
-0.944855 -1.07144 5.99841
0.0469519 -1.42289 10.1605
0.982486 -1.04208 9.16054
1.43646 0.242802 9.56547
0.947316 1.12688 8.56706
-0.381587 1.42553 8.97199
-1.20187 0.835728 7.97203
-1.34201 -0.519129 8.37696
-0.659163 -1.26388 7.37701
0.387835 -1.37103 11.5391
1.37694 -0.435095 11.944
1.34501 0.574878 10.9441
0.298556 1.44708 11.349
-0.700826 1.29557 10.349
-1.44265 0.153769 10.754
-1.17482 -0.820591 9.75557
1.01549 -1.01053 14.321
1.44728 -0.0977083 13.3226
0.913228 1.15593 13.726
-0.0450321 1.47676 12.7276
-1.22622 0.798553 13.1325
-1.43183 -0.191115 12.1326
-0.619123 -1.28387 12.5375
0.430581 -1.35885 16.698
1.23138 -0.742804 15.6996
1.32716 0.615802 16.1046
0.621042 1.33837 15.1046
-0.739784 1.27308 15.5095
-1.37339 0.486783 14.5111
-1.1483 -0.856516 14.9161
-0.292308 -1.39321 13.9161
0.745491 -1.21827 18.0766
1.45052 -0.0527243 18.4816
1.15076 0.911952 17.4832
-0.0899421 1.47458 17.8881
-1.01249 1.06315 16.8881
-1.4248 -0.235163 17.2931
-0.90752 -1.103 16.2947
1.42834 0.291223 19.8602
0.580461 1.35743 20.2651
-0.428661 1.4121 19.2667
-1.38692 0.443984 19.6701
-1.32253 -0.564115 18.6717
-0.247939 -1.40196 19.0766
0 0 3
