x [Å] y [Å] z [Å] U [nN] 
37 0 3 4.10545
37.032 0 3 4.04077
37.064 0 3 4.00038
37.096 0 3 3.98469
37.128 0 3 3.99411
37.16 0 3 4.02834
37.192 0 3 4.08707
37.224 0 3 4.16931
37.256 0 3 4.27335
37.288 0 3 4.39741
37.32 0 3 4.53961
37.352 0 3 4.69732
37.384 0 3 4.86766
37.416 0 3 5.04773
37.448 0 3 5.23414
37.48 0 3 5.42357
37.512 0 3 5.61209
37.544 0 3 5.79612
37.576 0 3 5.97189
37.608 0 3 6.13561
37.64 0 3 6.28339
37.672 0 3 6.41185
37.704 0 3 6.51731
37.736 0 3 6.59641
37.768 0 3 6.64598
37.8 0 3 6.66311
37.832 0 3 6.64515
37.864 0 3 6.58977
37.896 0 3 6.49497
37.928 0 3 6.35909
37.96 0 3 6.18085
37.992 0 3 5.95934
38.024 0 3 5.69407
38.056 0 3 5.38504
38.088 0 3 5.03227
38.12 0 3 4.63656
38.152 0 3 4.19897
38.184 0 3 3.72095
38.216 0 3 3.20428
38.248 0 3 2.65111
38.28 0 3 2.06391
38.312 0 3 1.44558
38.344 0 3 0.799043
38.376 0 3 0.127443
38.408 0 3 -0.56583
38.44 0 3 -1.27647
38.472 0 3 -2.00087
38.504 0 3 -2.73499
38.536 0 3 -3.47468
38.568 0 3 -4.21559
38.6 0 3 -4.95359
38.632 0 3 -5.68455
38.664 0 3 -6.40404
38.696 0 3 -7.10786
38.728 0 3 -7.79199
38.76 0 3 -8.4521
38.792 0 3 -9.08449
38.824 0 3 -9.68526
38.856 0 3 -10.2507
38.888 0 3 -10.7778
38.92 0 3 -11.2633
38.952 0 3 -11.7041
38.984 0 3 -12.0979
39.016 0 3 -12.442
39.048 0 3 -12.7345
39.08 0 3 -12.9735
39.112 0 3 -13.1577
39.144 0 3 -13.2859
39.176 0 3 -13.3573
39.208 0 3 -13.3717
39.24 0 3 -13.3287
39.272 0 3 -13.2288
39.304 0 3 -13.0725
39.336 0 3 -12.8608
39.368 0 3 -12.5948
39.4 0 3 -12.2763
39.432 0 3 -11.9072
39.464 0 3 -11.4895
39.496 0 3 -11.026
39.528 0 3 -10.5193
39.56 0 3 -9.97268
39.592 0 3 -9.38905
39.624 0 3 -8.77198
39.656 0 3 -8.12528
39.688 0 3 -7.45273
39.72 0 3 -6.75817
39.752 0 3 -6.04599
39.784 0 3 -5.32024
39.816 0 3 -4.5853
39.848 0 3 -3.84531
39.88 0 3 -3.1044
39.912 0 3 -2.36697
39.944 0 3 -1.63734
39.976 0 3 -0.919183
40.008 0 3 -0.216748
40.04 0 3 0.466143
40.072 0 3 1.12557
40.104 0 3 1.75854
40.136 0 3 2.3616
40.168 0 3 2.93211
40.2 0 3 3.46732
40.232 0 3 3.96491
40.264 0 3 4.42292
40.296 0 3 4.83972
40.328 0 3 5.21407
40.36 0 3 5.54511
40.392 0 3 5.83219
40.424 0 3 6.07554
40.456 0 3 6.27533
40.488 0 3 6.43225
40.52 0 3 6.54741
40.552 0 3 6.62227
40.584 0 3 6.65867
40.616 0 3 6.65877
40.648 0 3 6.62507
40.68 0 3 6.56036
40.712 0 3 6.46767
40.744 0 3 6.35028
40.776 0 3 6.21178
40.808 0 3 6.0555
40.84 0 3 5.88528
40.872 0 3 5.7049
40.904 0 3 5.51815
40.936 0 3 5.32879
40.968 0 3 5.14035
41 0 3 4.95669
41.032 0 3 4.78112
41.064 0 3 4.61669
41.096 0 3 4.46641
41.128 0 3 4.33291
41.16 0 3 4.21869
41.192 0 3 4.12527
41.224 0 3 4.05471
41.256 0 3 4.00806
41.288 0 3 3.98626
41.32 0 3 3.9894
41.352 0 3 4.01743
41.384 0 3 4.07015
41.416 0 3 4.14667
41.448 0 3 4.24538
41.48 0 3 4.36458
41.512 0 3 4.5025
41.544 0 3 4.65658
41.576 0 3 4.8241
41.608 0 3 5.00198
41.64 0 3 5.18713
41.672 0 3 5.37617
41.704 0 3 5.56523
41.736 0 3 5.75074
41.768 0 3 5.92893
41.8 0 3 6.09602
41.832 0 3 6.24824
41.864 0 3 6.38176
41.896 0 3 6.49329
41.928 0 3 6.57928
41.96 0 3 6.63652
41.992 0 3 6.66201
42.024 0 3 6.65306
42.056 0 3 6.60724
42.088 0 3 6.52246
42.12 0 3 6.39699
42.152 0 3 6.22944
42.184 0 3 6.01881
42.216 0 3 5.7645
42.248 0 3 5.46644
42.28 0 3 5.12452
42.312 0 3 4.73946
42.344 0 3 4.31222
42.376 0 3 3.84415
42.408 0 3 3.33696
42.44 0 3 2.7927
42.472 0 3 2.21375
42.504 0 3 1.60297
42.536 0 3 0.963184
42.568 0 3 0.297489
42.6 0 3 -0.390635
42.632 0 3 -1.09736
42.664 0 3 -1.8187
42.696 0 3 -2.55077
42.728 0 3 -3.28947
42.76 0 3 -4.03043
42.792 0 3 -4.76971
42.824 0 3 -5.50271
42.856 0 3 -6.22547
42.888 0 3 -6.9336
42.92 0 3 -7.62308
42.952 0 3 -8.28953
42.984 0 3 -8.92923
43.016 0 3 -9.53822
43.048 0 3 -10.113
43.08 0 3 -10.6499
43.112 0 3 -11.146
43.144 0 3 -11.5983
43.176 0 3 -12.0041
43.208 0 3 -12.3607
