x [Å] y [Å] z [Å] dz [pm] 
29 -7 3.54906 -92.0964
29 -6.944 3.54829 -92.1732
29 -6.888 3.54739 -92.2628
29 -6.832 3.54637 -92.3652
29 -6.776 3.54522 -92.4804
29 -6.72 3.544 -92.602
29 -6.664 3.54278 -92.7236
29 -6.608 3.5415 -92.8516
29 -6.552 3.5401 -92.9924
29 -6.496 3.53888 -93.114
29 -6.44 3.53773 -93.2292
29 -6.384 3.53664 -93.338
29 -6.328 3.53555 -93.4468
29 -6.272 3.53466 -93.5364
29 -6.216 3.53395 -93.6068
29 -6.16 3.53331 -93.6708
29 -6.104 3.53299 -93.7028
29 -6.048 3.5328 -93.722
29 -5.992 3.5328 -93.722
29 -5.936 3.53299 -93.7028
29 -5.88 3.53338 -93.6644
29 -5.824 3.53395 -93.6068
29 -5.768 3.53466 -93.5364
29 -5.712 3.53555 -93.4468
29 -5.656 3.53651 -93.3508
29 -5.6 3.5376 -93.242
29 -5.544 3.53882 -93.1204
29 -5.488 3.53997 -93.0052
29 -5.432 3.54125 -92.8772
29 -5.376 3.54253 -92.7492
29 -5.32 3.54362 -92.6404
29 -5.264 3.54477 -92.5252
29 -5.208 3.54586 -92.4164
29 -5.152 3.54675 -92.3268
29 -5.096 3.54758 -92.2436
29 -5.04 3.54829 -92.1732
29 -4.984 3.54886 -92.1156
29 -4.928 3.54918 -92.0836
29 -4.872 3.54944 -92.058
29 -4.816 3.54944 -92.058
29 -4.76 3.54944 -92.058
29 -4.704 3.54912 -92.09
29 -4.648 3.54867 -92.1348
29 -4.592 3.54803 -92.1988
29 -4.536 3.54726 -92.2756
29 -4.48 3.54637 -92.3652
29 -4.424 3.54541 -92.4612
29 -4.368 3.54426 -92.5764
29 -4.312 3.54304 -92.698
29 -4.256 3.54182 -92.8196
29 -4.2 3.54054 -92.9476
29 -4.144 3.53914 -93.0884
29 -4.088 3.53786 -93.2164
29 -4.032 3.53658 -93.3444
29 -3.976 3.53542 -93.4596
29 -3.92 3.53446 -93.5556
29 -3.864 3.5335 -93.6516
29 -3.808 3.53274 -93.7284
29 -3.752 3.5321 -93.7924
29 -3.696 3.53165 -93.8372
29 -3.64 3.53139 -93.8628
29 -3.584 3.53139 -93.8628
29 -3.528 3.53139 -93.8628
29 -3.472 3.53171 -93.8308
29 -3.416 3.53229 -93.7732
29 -3.36 3.53293 -93.7092
29 -3.304 3.53376 -93.626
29 -3.248 3.53472 -93.53
29 -3.192 3.53568 -93.434
29 -3.136 3.5369 -93.3124
29 -3.08 3.53811 -93.1908
29 -3.024 3.53933 -93.0692
29 -2.968 3.54061 -92.9412
29 -2.912 3.5417 -92.8324
29 -2.856 3.54291 -92.7108
29 -2.8 3.54387 -92.6148
29 -2.744 3.54483 -92.5188
29 -2.688 3.54573 -92.4292
29 -2.632 3.5465 -92.3524
29 -2.576 3.54707 -92.2948
29 -2.52 3.54752 -92.25
29 -2.464 3.54778 -92.2244
29 -2.408 3.5479 -92.2116
29 -2.352 3.5479 -92.2116
29 -2.296 3.54765 -92.2372
29 -2.24 3.5472 -92.282
29 -2.184 3.54662 -92.3396
29 -2.128 3.54598 -92.4036
29 -2.072 3.54509 -92.4932
29 -2.016 3.54413 -92.5892
29 -1.96 3.54298 -92.7044
29 -1.904 3.54182 -92.8196
29 -1.848 3.54054 -92.9476
29 -1.792 3.53933 -93.0692
29 -1.736 3.53798 -93.2036
29 -1.68 3.53658 -93.3444
29 -1.624 3.53536 -93.466
29 -1.568 3.53427 -93.5748
29 -1.512 3.53325 -93.6772
29 -1.456 3.53229 -93.7732
29 -1.4 3.53146 -93.8564
29 -1.344 3.53082 -93.9204
29 -1.288 3.5303 -93.9716
29 -1.232 3.52998 -94.0036
29 -1.176 3.52998 -94.0036
29 -1.12 3.52998 -94.0036
29 -1.064 3.53024 -93.978
29 -1.008 3.53075 -93.9268
29 -0.952 3.53139 -93.8628
29 -0.896 3.53216 -93.786
29 -0.84 3.53312 -93.69
29 -0.784 3.53408 -93.594
29 -0.728 3.53523 -93.4788
29 -0.672 3.53651 -93.3508
29 -0.616 3.53773 -93.2292
29 -0.56 3.53901 -93.1012
29 -0.504 3.54029 -92.9732
29 -0.448 3.54144 -92.858
29 -0.392 3.54253 -92.7492
29 -0.336 3.54355 -92.6468
29 -0.28 3.54451 -92.5508
29 -0.224 3.54534 -92.4676
29 -0.168 3.54598 -92.4036
29 -0.112 3.5465 -92.3524
29 -0.056 3.54682 -92.3204
29 5.73153e-15 3.54707 -92.2948
29 0.056 3.54707 -92.2948
29 0.112 3.54694 -92.3076
29 0.168 3.54662 -92.3396
29 0.224 3.54618 -92.3844
29 0.28 3.54554 -92.4484
29 0.336 3.5447 -92.5316
29 0.392 3.54381 -92.6212
29 0.448 3.54285 -92.7172
29 0.504 3.5417 -92.8324
29 0.56 3.54048 -92.954
29 0.616 3.53926 -93.0756
29 0.672 3.53798 -93.2036
29 0.728 3.5367 -93.3316
29 0.784 3.53549 -93.4532
29 0.84 3.53434 -93.5684
29 0.896 3.53338 -93.6644
29 0.952 3.53242 -93.7604
29 1.008 3.53158 -93.8436
29 1.064 3.53094 -93.9076
29 1.12 3.53043 -93.9588
29 1.176 3.53011 -93.9908
29 1.232 3.53005 -93.9972
29 1.288 3.53005 -93.9972
29 1.344 3.5303 -93.9716
29 1.4 3.53082 -93.9204
29 1.456 3.53146 -93.8564
29 1.512 3.53222 -93.7796
29 1.568 3.53318 -93.6836
29 1.624 3.53414 -93.5876
29 1.68 3.53536 -93.466
29 1.736 3.53658 -93.3444
