0 0 5
0 0 20.4552
1.20283 0.640098 5.40493
0.700704 0.180877 7.78194
1.35974 0.946245 6.78353
1.17848 2.29673 7.18846
0.340342 2.86123 6.18851
-0.978821 2.52134 6.59343
-1.44037 1.62196 5.59502
-0.946897 0.352382 5.99841
0.04491 0.000938 10.1605
0.980444 0.381748 9.16054
1.43441 1.66663 9.56547
0.945274 2.55071 8.56706
-0.383629 2.84936 8.97199
-1.20391 2.25955 7.97203
-1.34405 0.904697 8.37696
-0.661205 0.159947 7.37701
0.385793 0.052796 11.5391
1.37489 0.988731 11.944
1.34297 1.9987 10.9441
0.296514 2.87091 11.349
-0.702868 2.7194 10.349
-1.44469 1.5776 10.754
-1.17686 0.603235 9.75557
1.01345 0.413299 14.321
1.44524 1.32612 13.3226
0.911186 2.57976 13.726
-0.047074 2.90059 12.7276
-1.22826 2.22238 13.1325
-1.43387 1.23271 12.1326
-0.621165 0.139954 12.5375
0.428539 0.064979 16.698
1.22934 0.681022 15.6996
1.32512 2.03963 16.1046
0.619 2.7622 15.1046
-0.741826 2.69691 15.5095
-1.37544 1.91061 14.5111
-1.15035 0.56731 14.9161
-0.29435 0.030615 13.9161
0.743449 0.205557 18.0766
1.44848 1.3711 18.4816
1.14872 2.33578 17.4832
-0.091984 2.8984 17.8881
-1.01453 2.48698 16.8881
-1.42684 1.18866 17.2931
-0.909562 0.32083 16.2947
1.4263 1.71505 19.8602
0.578419 2.78125 20.2651
-0.430703 2.83592 19.2667
-1.38896 1.86781 19.6701
-1.32457 0.859711 18.6717
-0.249981 0.021868 19.0766
